,loss,custom_mean_iou,f1-score,val_loss,val_custom_mean_iou,val_f1-score
28,0.11595468715114414,0.8869810700416565,0.935223400592804,0.36520306553159443,0.6382039189338684,0.7476157546043396
29,0.11140121416475787,0.891747772693634,0.9380400776863098,0.3490917256900242,0.6551308631896973,0.7625917196273804
30,0.11098002815771403,0.8920286297798157,0.938392162322998,0.32945246355874197,0.6746909022331238,0.7795001864433289
31,0.1095032939371073,0.8934001922607422,0.9392963647842407,0.28034772191728863,0.724882185459137,0.8198752403259277
32,0.11371694837913573,0.8891739249229431,0.9365723133087158,0.27519190311431885,0.7303474545478821,0.8245132565498352
33,0.10956390436340428,0.8932631611824036,0.9392180442810059,0.27692306893212454,0.7285009026527405,0.8233481645584106
34,0.11649903491045693,0.8859835267066956,0.9346879124641418,0.25301410470690044,0.7527574896812439,0.841350257396698
35,0.10524185962459576,0.8972569108009338,0.9419333338737488,0.24853237186159408,0.7566478848457336,0.844798743724823
36,0.0983845424258484,0.9044429659843445,0.9460096955299377,0.25869414636066984,0.7467527985572815,0.8376035094261169
37,0.09703526884879705,0.9051897525787354,0.9468252658843994,0.2545825242996216,0.7509514689445496,0.8408307433128357
38,0.09579923833316227,0.9065842032432556,0.9475101232528687,0.254395706312997,0.7495121955871582,0.8404144644737244
39,0.09139152400711048,0.9112992286682129,0.9501776099205017,0.23340814454214914,0.7712365984916687,0.8564272522926331
40,0.0888973833911074,0.9136528968811035,0.9517215490341187,0.23964327573776245,0.7647228240966797,0.850309431552887
41,0.0874095747024758,0.9151854515075684,0.9524827003479004,0.22864621026175364,0.7766127586364746,0.8595172762870789
42,0.08432079125312889,0.918182373046875,0.9543126225471497,0.24109968968800136,0.7630103230476379,0.8509874939918518
43,0.08595596670916995,0.9163073897361755,0.9534141421318054,0.24226425375257218,0.7623581886291504,0.8483695983886719
44,0.08375262717405955,0.9187002182006836,0.9547094702720642,0.2350729363305228,0.7690215110778809,0.8549560904502869
45,0.08502368001068163,0.9172728061676025,0.9539651274681091,0.25335404702595304,0.7503095269203186,0.8404791951179504
46,0.08348083378946257,0.9187294840812683,0.954855740070343,0.22891188519341604,0.7754884362220764,0.858668327331543
47,0.0809950887594583,0.9212289452552795,0.9562990665435791,0.2222578695842198,0.7819693088531494,0.8640119433403015
48,0.08010367641471466,0.9221269488334656,0.9568217992782593,0.23042882340294973,0.7740008234977722,0.8580073714256287
49,0.07966946426240153,0.9226824641227722,0.9570242762565613,0.23039495944976807,0.7737414240837097,0.8578475713729858
