,loss,custom_mean_iou,f1-score,val_loss,val_custom_mean_iou,val_f1-score
31,0.4652283705150545,0.5925948023796082,0.68132483959198,0.8635513941446941,0.3252742886543274,0.32945945858955383
32,0.45212000568912764,0.6026844382286072,0.6903316974639893,0.8357834776242574,0.3259367048740387,0.3323569595813751
33,0.4524725037369556,0.602229654788971,0.6938692927360535,0.8637146910031637,0.32531046867370605,0.32998302578926086
34,0.4509963729887564,0.603168785572052,0.6943551301956177,0.8760424812634786,0.3252779543399811,0.32933685183525085
35,0.4457979390484143,0.6108621954917908,0.6988350749015808,0.8432295083999634,0.32580500841140747,0.33184024691581726
36,0.43500775661025753,0.61844801902771,0.7101140022277832,0.8645811756451924,0.3252779543399811,0.3292936682701111
37,0.43614183090676606,0.6176584362983704,0.7082844376564026,0.8691431919733683,0.3252779543399811,0.3293530344963074
38,0.4248845154473074,0.6292927861213684,0.7181783318519592,0.8556839426358541,0.32535645365715027,0.3297659456729889
39,0.41793724141229843,0.6337724328041077,0.7242619395256042,0.8612470189730327,0.32529422640800476,0.3298817574977875
40,0.4212100703705736,0.6305812001228333,0.7229099273681641,0.8289151151974996,0.32580140233039856,0.33138689398765564
41,0.41531917931582,0.6372278332710266,0.7268632054328918,0.8607462207476299,0.325298935174942,0.32946857810020447
42,0.40402295212580513,0.6480506062507629,0.7372533679008484,0.8324009378751119,0.3276893198490143,0.33667507767677307
43,0.4058129549817118,0.6472603678703308,0.7357479929924011,0.8335232575734456,0.32983970642089844,0.34233489632606506
44,0.4025887264077419,0.6489405632019043,0.7399263381958008,0.8011236747105916,0.3359375,0.35911044478416443
45,0.3952119035060211,0.6572954058647156,0.7454400062561035,0.778564965724945,0.34220197796821594,0.37311068177223206
46,0.39122406768289314,0.6592851877212524,0.7491134405136108,0.6156381050745646,0.4599071443080902,0.5474224090576172
47,0.3929590612276565,0.6579828858375549,0.7477115988731384,0.7592654347419738,0.3633694648742676,0.410321444272995
48,0.38670272133591077,0.6640862822532654,0.7526798248291016,0.756338115533193,0.3471045196056366,0.38714683055877686
49,0.38152927507261364,0.6693065166473389,0.7574096918106079,0.6413866440455119,0.47851529717445374,0.5752472281455994
